Reading Time,virtual_rate
2025-03-17 00:00:00,397.0
2025-03-17 00:30:00,397.0
2025-03-17 01:00:00,397.0
2025-03-17 01:30:00,408.0
2025-03-17 02:00:00,400.6666666666667
2025-03-17 02:30:00,397.0
2025-03-17 03:00:00,397.0
2025-03-17 03:30:00,397.0
2025-03-17 04:00:00,397.0
2025-03-17 04:30:00,397.0
2025-03-17 05:00:00,397.0
2025-03-17 05:30:00,397.3636363636363
2025-03-17 06:00:00,397.0
2025-03-17 06:30:00,400.6666666666667
2025-03-17 07:00:00,397.0
2025-03-17 07:30:00,397.0
2025-03-17 08:00:00,397.0
2025-03-17 08:30:00,397.0
2025-03-17 09:00:00,397.0
2025-03-17 09:30:00,397.3636363636363
2025-03-17 10:00:00,375.9747474747474
2025-03-17 10:30:00,364.9166666666666
2025-03-17 11:00:00,375.61111111111103
2025-03-17 11:30:00,397.3636363636363
2025-03-17 12:00:00,397.0
2025-03-17 12:30:00,397.0
2025-03-17 13:00:00,397.0
2025-03-17 13:30:00,397.0
2025-03-17 14:00:00,397.0
2025-03-17 14:30:00,397.0
2025-03-17 15:00:00,397.27272727272725
2025-03-17 15:30:00,397.0
2025-03-17 16:00:00,397.0
2025-03-17 16:30:00,386.6666666666667
2025-03-17 17:00:00,395.2
2025-03-17 17:30:00,397.0
2025-03-17 18:00:00,397.0
2025-03-17 18:30:00,397.0
2025-03-17 19:00:00,397.0
2025-03-17 19:30:00,397.3636363636363
2025-03-17 20:00:00,386.3055555555555
2025-03-17 20:30:00,397.0
2025-03-17 21:00:00,404.3333333333333
2025-03-17 21:30:00,408.0
2025-03-17 22:00:00,397.3636363636363
2025-03-17 22:30:00,397.0
2025-03-17 23:00:00,397.3636363636363
2025-03-17 23:30:00,397.0
2025-03-18 00:00:00,397.0
2025-03-18 00:30:00,397.0
2025-03-18 01:00:00,397.0
2025-03-18 01:30:00,397.0
2025-03-18 02:00:00,397.0
2025-03-18 02:30:00,397.0
2025-03-18 03:00:00,397.3636363636363
2025-03-18 03:30:00,397.0
2025-03-18 04:00:00,397.0
2025-03-18 04:30:00,397.0
2025-03-18 05:00:00,397.0
2025-03-18 05:30:00,397.0
2025-03-18 06:00:00,397.0
2025-03-18 06:30:00,397.0
2025-03-18 07:00:00,397.0
2025-03-18 07:30:00,397.3636363636363
2025-03-18 08:00:00,397.0
2025-03-18 08:30:00,375.61111111111103
2025-03-18 09:00:00,397.0
2025-03-18 09:30:00,397.0
2025-03-18 10:00:00,397.0
2025-03-18 10:30:00,397.0
2025-03-18 11:00:00,397.0
2025-03-18 11:30:00,397.3636363636363
2025-03-18 12:00:00,397.3636363636363
2025-03-18 12:30:00,386.3055555555555
2025-03-18 13:00:00,397.3636363636363
2025-03-18 13:30:00,397.3636363636363
2025-03-18 14:00:00,397.0
2025-03-18 14:30:00,397.0
2025-03-18 15:00:00,397.0
2025-03-18 15:30:00,397.0
2025-03-18 16:00:00,397.0
2025-03-18 16:30:00,397.0
2025-03-18 17:00:00,397.0
2025-03-18 17:30:00,397.0
2025-03-18 18:00:00,397.3636363636363
2025-03-18 18:30:00,397.0
2025-03-18 19:00:00,404.3333333333333
2025-03-18 19:30:00,397.0
2025-03-18 20:00:00,397.0
2025-03-18 20:30:00,397.0
2025-03-18 21:00:00,397.0
2025-03-18 21:30:00,397.0
2025-03-18 22:00:00,397.3636363636363
2025-03-18 22:30:00,397.0
2025-03-18 23:00:00,401.030303030303
2025-03-18 23:30:00,397.0
2025-03-19 00:00:00,397.0
2025-03-19 00:30:00,397.0
2025-03-19 01:00:00,397.0
2025-03-19 01:30:00,397.0
2025-03-19 02:00:00,397.0
2025-03-19 02:30:00,397.3636363636363
2025-03-19 03:00:00,397.0
2025-03-19 03:30:00,397.0
2025-03-19 04:00:00,397.3636363636363
2025-03-19 04:30:00,397.3636363636363
2025-03-19 05:00:00,397.0
2025-03-19 05:30:00,397.0
2025-03-19 06:00:00,397.0
2025-03-19 06:30:00,397.3636363636363
2025-03-19 07:00:00,386.66919191919186
2025-03-19 07:30:00,397.0
2025-03-19 08:00:00,397.3636363636363
2025-03-19 08:30:00,397.3636363636363
2025-03-19 09:00:00,397.3636363636363
2025-03-19 09:30:00,397.3636363636363
2025-03-19 10:00:00,397.3636363636363
2025-03-19 10:30:00,397.0
2025-03-19 11:00:00,397.0
2025-03-19 11:30:00,397.0
2025-03-19 12:00:00,397.0
2025-03-19 12:30:00,397.3636363636363
2025-03-19 13:00:00,397.3636363636363
2025-03-19 13:30:00,397.0
2025-03-19 14:00:00,397.3636363636363
2025-03-19 14:30:00,397.3636363636363
2025-03-19 15:00:00,397.0
2025-03-19 15:30:00,397.0
2025-03-19 16:00:00,397.0
2025-03-19 16:30:00,397.0
2025-03-19 17:00:00,397.0
2025-03-19 17:30:00,401.030303030303
2025-03-19 18:00:00,400.6666666666667
2025-03-19 18:30:00,397.7272727272727
2025-03-19 19:00:00,397.0
2025-03-19 19:30:00,397.0
2025-03-19 20:00:00,397.0
2025-03-19 20:30:00,397.0
2025-03-19 21:00:00,397.0
2025-03-19 21:30:00,400.6666666666667
2025-03-19 22:00:00,397.0
2025-03-19 22:30:00,394.0
2025-03-19 23:00:00,366.0
2025-03-19 23:30:00,394.0
2025-03-20 00:00:00,402.5
2025-03-20 00:30:00,397.0
2025-03-20 01:00:00,397.0
2025-03-20 01:30:00,397.0
2025-03-20 02:00:00,397.0
2025-03-20 02:30:00,397.3636363636363
2025-03-20 03:00:00,397.7272727272727
2025-03-20 03:30:00,397.0
2025-03-20 04:00:00,397.0
2025-03-20 04:30:00,397.0
2025-03-20 05:00:00,397.3636363636363
2025-03-20 05:30:00,397.0
2025-03-20 06:00:00,397.0
2025-03-20 06:30:00,397.0
2025-03-20 07:00:00,397.0
2025-03-20 07:30:00,397.0
2025-03-20 08:00:00,397.3636363636363
2025-03-20 08:30:00,386.3055555555555
2025-03-20 09:00:00,375.61111111111103
2025-03-20 09:30:00,397.0
2025-03-20 10:00:00,397.3636363636363
2025-03-20 10:30:00,397.0
2025-03-20 11:00:00,397.0
2025-03-20 11:30:00,397.0
2025-03-20 12:00:00,397.0
2025-03-20 12:30:00,397.3636363636363
2025-03-20 13:00:00,375.9747474747474
2025-03-20 13:30:00,397.0
2025-03-20 14:00:00,397.3636363636363
2025-03-20 14:30:00,397.3636363636363
2025-03-20 15:00:00,397.3636363636363
2025-03-20 15:30:00,397.0
2025-03-20 16:00:00,397.0
2025-03-20 16:30:00,397.0
2025-03-20 17:00:00,397.0
2025-03-20 17:30:00,397.0
2025-03-20 18:00:00,397.0
2025-03-20 18:30:00,397.3636363636363
2025-03-20 19:00:00,397.3636363636363
2025-03-20 19:30:00,397.0
2025-03-20 20:00:00,397.0
2025-03-20 20:30:00,281.9810606060606
2025-03-20 21:00:00,281.9810606060606
2025-03-20 21:30:00,281.9810606060606
2025-03-20 22:00:00,281.9810606060606
2025-03-20 22:30:00,281.9810606060606
2025-03-20 23:00:00,281.9810606060606
2025-03-20 23:30:00,281.9810606060606
2025-03-21 00:00:00,323.98737373737373
2025-03-21 00:30:00,397.0
2025-03-21 01:00:00,397.0
2025-03-21 01:30:00,397.0
2025-03-21 02:00:00,397.0
2025-03-21 02:30:00,397.0
2025-03-21 03:00:00,397.0
2025-03-21 03:30:00,397.0
2025-03-21 04:00:00,400.6666666666667
2025-03-21 04:30:00,400.6666666666667
2025-03-21 05:00:00,408.0
2025-03-21 05:30:00,394.0
2025-03-21 06:00:00,386.6666666666667
2025-03-21 06:30:00,397.0
2025-03-21 07:00:00,397.0
2025-03-21 07:30:00,397.0
2025-03-21 08:00:00,397.0
2025-03-21 08:30:00,386.3055555555555
2025-03-21 09:00:00,397.0
2025-03-21 09:30:00,397.0
2025-03-21 10:00:00,397.3636363636363
2025-03-21 10:30:00,397.0
2025-03-21 11:00:00,397.0
2025-03-21 11:30:00,397.0
2025-03-21 12:00:00,397.0
2025-03-21 12:30:00,397.0
2025-03-21 13:00:00,397.0
2025-03-21 13:30:00,397.0
2025-03-21 14:00:00,397.3636363636363
2025-03-21 14:30:00,397.0
2025-03-21 15:00:00,397.0
2025-03-21 15:30:00,397.0
2025-03-21 16:00:00,400.6666666666667
2025-03-21 16:30:00,400.6666666666667
2025-03-21 17:00:00,400.6666666666667
2025-03-21 17:30:00,397.0
2025-03-21 18:00:00,397.0
2025-03-21 18:30:00,397.0
2025-03-21 19:00:00,397.0
2025-03-21 19:30:00,397.3636363636363
2025-03-21 20:00:00,387.03282828282823
2025-03-21 20:30:00,397.0
2025-03-21 21:00:00,397.0
2025-03-21 21:30:00,397.0
2025-03-21 22:00:00,397.0
2025-03-21 22:30:00,397.0
2025-03-21 23:00:00,397.0
2025-03-21 23:30:00,397.0
2025-03-22 00:00:00,397.0
2025-03-22 00:30:00,397.3636363636363
2025-03-22 01:00:00,404.3333333333333
2025-03-22 01:30:00,408.0
2025-03-22 02:00:00,376.3333333333333
2025-03-22 02:30:00,400.6666666666667
2025-03-22 03:00:00,397.0
2025-03-22 03:30:00,397.0
2025-03-22 04:00:00,397.0
2025-03-22 04:30:00,397.0
2025-03-22 05:00:00,400.02272727272725
2025-03-22 05:30:00,400.6666666666667
2025-03-22 06:00:00,397.0
2025-03-22 06:30:00,397.0
2025-03-22 07:00:00,397.0
2025-03-22 07:30:00,397.0
2025-03-22 08:00:00,397.0
2025-03-22 08:30:00,397.3636363636363
2025-03-22 09:00:00,386.66919191919186
2025-03-22 09:30:00,364.9166666666666
2025-03-22 10:00:00,375.61111111111103
2025-03-22 10:30:00,400.6666666666667
2025-03-22 11:00:00,397.0
2025-03-22 11:30:00,397.0
2025-03-22 12:00:00,397.0
2025-03-22 12:30:00,397.0
2025-03-22 13:00:00,397.0
2025-03-22 13:30:00,397.7272727272727
2025-03-22 14:00:00,397.0
2025-03-22 14:30:00,397.0
2025-03-22 15:00:00,397.0
2025-03-22 15:30:00,397.0
2025-03-22 16:00:00,397.0
2025-03-22 16:30:00,397.0
2025-03-22 17:00:00,397.0
2025-03-22 17:30:00,397.3636363636363
2025-03-22 18:00:00,397.3636363636363
2025-03-22 18:30:00,397.0
2025-03-22 19:00:00,397.0
2025-03-22 19:30:00,397.3636363636363
2025-03-22 20:00:00,397.3636363636363
2025-03-22 20:30:00,397.3636363636363
2025-03-22 21:00:00,397.0
2025-03-22 21:30:00,397.0
2025-03-22 22:00:00,397.0
2025-03-22 22:30:00,397.0
2025-03-22 23:00:00,397.3636363636363
2025-03-22 23:30:00,397.3636363636363
2025-03-23 00:00:00,397.0
2025-03-23 00:30:00,397.0
2025-03-23 01:00:00,404.3333333333333
2025-03-23 01:30:00,397.0
2025-03-23 02:00:00,397.0
2025-03-23 02:30:00,397.0
2025-03-23 03:00:00,397.0
2025-03-23 03:30:00,397.0
2025-03-23 04:00:00,397.7272727272727
2025-03-23 04:30:00,397.0
2025-03-23 05:00:00,408.0
2025-03-23 05:30:00,400.6666666666667
2025-03-23 06:00:00,397.0
2025-03-23 06:30:00,397.0
2025-03-23 07:00:00,397.0
2025-03-23 07:30:00,397.0
2025-03-23 08:00:00,397.0
2025-03-23 08:30:00,397.3636363636363
2025-03-23 09:00:00,397.7272727272727
2025-03-23 09:30:00,375.61111111111103
2025-03-23 10:00:00,390.3358585858585
2025-03-23 10:30:00,397.0
2025-03-23 11:00:00,397.3636363636363
2025-03-23 11:30:00,397.0
2025-03-23 12:00:00,397.0
2025-03-23 12:30:00,397.0
2025-03-23 13:00:00,397.0
2025-03-23 13:30:00,397.0
2025-03-23 14:00:00,397.0
2025-03-23 14:30:00,397.3636363636363
2025-03-23 15:00:00,375.9747474747474
2025-03-23 15:30:00,364.9166666666666
2025-03-23 16:00:00,375.9747474747474
2025-03-23 16:30:00,397.0
2025-03-23 17:00:00,397.0
2025-03-23 17:30:00,397.0
2025-03-23 18:00:00,397.0
2025-03-23 18:30:00,397.0
2025-03-23 19:00:00,397.0
2025-03-23 19:30:00,397.0
2025-03-23 20:00:00,400.6666666666667
2025-03-23 20:30:00,397.0
2025-03-23 21:00:00,397.0
2025-03-23 21:30:00,404.3333333333333
2025-03-23 22:00:00,404.3333333333333
2025-03-23 22:30:00,397.0
2025-03-23 23:00:00,400.6666666666667
2025-03-23 23:30:00,397.0
2025-03-24 00:00:00,397.0
2025-03-24 00:30:00,397.3636363636363
2025-03-24 01:00:00,397.3636363636363
2025-03-24 01:30:00,397.0
2025-03-24 02:00:00,397.0
2025-03-24 02:30:00,397.0
2025-03-24 03:00:00,397.0
2025-03-24 03:30:00,397.0
2025-03-24 04:00:00,397.0
2025-03-24 04:30:00,397.0
2025-03-24 05:00:00,397.0
2025-03-24 05:30:00,397.3636363636363
2025-03-24 06:00:00,397.3636363636363
2025-03-24 06:30:00,375.61111111111103
2025-03-24 07:00:00,393.63888888888886
2025-03-24 07:30:00,397.0
2025-03-24 08:00:00,397.0
2025-03-24 08:30:00,397.0
2025-03-24 09:00:00,397.0
2025-03-24 09:30:00,397.0
2025-03-24 10:00:00,397.3636363636363
2025-03-24 10:30:00,397.7272727272727
2025-03-24 11:00:00,400.6666666666667
2025-03-24 11:30:00,397.0
2025-03-24 12:00:00,400.6666666666667
2025-03-24 12:30:00,400.6666666666667
2025-03-24 13:00:00,397.0
2025-03-24 13:30:00,397.0
2025-03-24 14:00:00,397.0
2025-03-24 14:30:00,397.0
2025-03-24 15:00:00,397.7272727272727
2025-03-24 15:30:00,397.0
2025-03-24 16:00:00,400.6666666666667
2025-03-24 16:30:00,401.3939393939393
2025-03-24 17:00:00,397.0
2025-03-24 17:30:00,397.0
2025-03-24 18:00:00,397.0
2025-03-24 18:30:00,404.3333333333333
2025-03-24 19:00:00,397.0
2025-03-24 19:30:00,397.0
2025-03-24 20:00:00,397.0
2025-03-24 20:30:00,397.0
2025-03-24 21:00:00,397.3636363636363
2025-03-24 21:30:00,397.3636363636363
2025-03-24 22:00:00,397.0
2025-03-24 22:30:00,404.3333333333333
2025-03-24 23:00:00,397.0
2025-03-24 23:30:00,397.0
2025-03-25 00:00:00,397.0
2025-03-25 00:30:00,397.0
2025-03-25 01:00:00,397.5454545454545
2025-03-25 01:30:00,397.8181818181818
2025-03-25 02:00:00,397.0
2025-03-25 02:30:00,397.0
2025-03-25 03:00:00,400.6666666666667
2025-03-25 03:30:00,397.0
2025-03-25 04:00:00,397.0
2025-03-25 04:30:00,397.0
2025-03-25 05:00:00,397.0
2025-03-25 05:30:00,397.0
2025-03-25 06:00:00,397.7272727272727
2025-03-25 06:30:00,397.0
2025-03-25 07:00:00,397.0
2025-03-25 07:30:00,397.0
2025-03-25 08:00:00,397.0
2025-03-25 08:30:00,397.0
2025-03-25 09:00:00,397.0
2025-03-25 09:30:00,397.0
2025-03-25 10:00:00,397.3636363636363
2025-03-25 10:30:00,397.7272727272727
2025-03-25 11:00:00,397.0
2025-03-25 11:30:00,404.3333333333333
2025-03-25 12:00:00,397.0
2025-03-25 12:30:00,397.0
2025-03-25 13:00:00,397.0
2025-03-25 13:30:00,397.0
2025-03-25 14:00:00,397.3636363636363
2025-03-25 14:30:00,397.3636363636363
2025-03-25 15:00:00,397.3636363636363
2025-03-25 15:30:00,364.9166666666666
2025-03-25 16:00:00,397.0
2025-03-25 16:30:00,397.0
2025-03-25 17:00:00,397.3636363636363
2025-03-25 17:30:00,397.0
2025-03-25 18:00:00,397.0
2025-03-25 18:30:00,397.0
2025-03-25 19:00:00,397.0
2025-03-25 19:30:00,397.0
2025-03-25 20:00:00,397.3636363636363
2025-03-25 20:30:00,386.3055555555555
2025-03-25 21:00:00,364.9166666666666
2025-03-25 21:30:00,364.9166666666666
2025-03-25 22:00:00,397.3636363636363
2025-03-25 22:30:00,397.3636363636363
2025-03-25 23:00:00,397.0
2025-03-25 23:30:00,397.0
2025-03-26 00:00:00,397.0
2025-03-26 00:30:00,397.0
2025-03-26 01:00:00,397.2181818181818
2025-03-26 01:30:00,264.6666666666667
2025-03-26 02:00:00,0.0
2025-03-26 02:30:00,0.0
2025-03-26 03:00:00,120.0
2025-03-26 03:30:00,273.5848484848485
2025-03-26 04:00:00,351.63257575757575
2025-03-26 04:30:00,403.6
2025-03-26 05:00:00,397.0
2025-03-26 05:30:00,397.0
2025-03-26 06:00:00,397.0
2025-03-26 06:30:00,397.5454545454545
2025-03-26 07:00:00,386.3055555555555
2025-03-26 07:30:00,364.9166666666666
2025-03-26 08:00:00,386.66919191919186
2025-03-26 08:30:00,397.3636363636363
2025-03-26 09:00:00,397.3636363636363
2025-03-26 09:30:00,397.0
2025-03-26 10:00:00,397.0
2025-03-26 10:30:00,364.9166666666666
2025-03-26 11:00:00,364.9166666666666
2025-03-26 11:30:00,386.3055555555555
2025-03-26 12:00:00,397.0
2025-03-26 12:30:00,397.3636363636363
2025-03-26 13:00:00,400.6666666666667
2025-03-26 13:30:00,397.0
2025-03-26 14:00:00,397.0
2025-03-26 14:30:00,397.0
2025-03-26 15:00:00,218.3291245791246
2025-03-26 15:30:00,0.0
2025-03-26 16:00:00,0.0
2025-03-26 16:30:00,174.0
2025-03-26 17:00:00,379.2
2025-03-26 17:30:00,240.0
2025-03-26 18:00:00,244.06268328445748
2025-03-26 18:30:00,281.9810606060606
2025-03-26 19:00:00,385.1635101010101
2025-03-26 19:30:00,397.1454545454545
2025-03-26 20:00:00,397.0
2025-03-26 20:30:00,397.3666666666667
2025-03-26 21:00:00,397.0
2025-03-26 21:30:00,397.2093434343434
2025-03-26 22:00:00,376.76073232323233
2025-03-26 22:30:00,281.9810606060606
2025-03-26 23:00:00,281.9810606060606
2025-03-26 23:30:00,281.9810606060606
2025-03-27 00:00:00,281.9810606060606
2025-03-27 00:30:00,198.6540404040404
2025-03-27 01:00:00,0.0
2025-03-27 01:30:00,215.26315789473685
2025-03-27 02:00:00,20.0
2025-03-27 02:30:00,26.11111111111111
2025-03-27 03:00:00,240.0
2025-03-27 03:30:00,273.5848484848485
2025-03-27 04:00:00,346.52537878787876
2025-03-27 04:30:00,397.7741935483871
2025-03-27 05:00:00,399.93333333333334
2025-03-27 05:30:00,397.0
2025-03-27 06:00:00,397.0
2025-03-27 06:30:00,397.0
2025-03-27 07:00:00,397.3272727272727
2025-03-27 07:30:00,392.0891414141414
2025-03-27 08:00:00,386.2617424242424
2025-03-27 08:30:00,281.9810606060606
2025-03-27 09:00:00,345.05593434343433
2025-03-27 09:30:00,388.5535353535353
2025-03-27 10:00:00,301.332702020202
2025-03-27 10:30:00,281.9810606060606
2025-03-27 11:00:00,281.9810606060606
2025-03-27 11:30:00,281.9810606060606
2025-03-27 12:00:00,281.9810606060606
2025-03-27 12:30:00,281.9810606060606
2025-03-27 13:00:00,281.9810606060606
2025-03-27 13:30:00,302.9550505050505
2025-03-27 14:00:00,381.1037878787878
2025-03-27 14:30:00,397.0
2025-03-27 15:00:00,397.0
2025-03-27 15:30:00,397.0
2025-03-27 16:00:00,397.0
2025-03-27 16:30:00,397.29090909090905
2025-03-27 17:00:00,397.47272727272724
2025-03-27 17:30:00,397.25454545454545
2025-03-27 18:00:00,309.0733585858586
2025-03-27 18:30:00,281.9810606060606
2025-03-27 19:00:00,302.61755050505053
2025-03-27 19:30:00,408.0
2025-03-27 20:00:00,399.56666666666666
2025-03-27 20:30:00,398.46666666666664
2025-03-27 21:00:00,401.76666666666665
2025-03-27 21:30:00,397.0
2025-03-27 22:00:00,397.0
2025-03-27 22:30:00,397.0
2025-03-27 23:00:00,405.8
2025-03-27 23:30:00,408.0
2025-03-28 00:00:00,338.5380009775171
2025-03-28 00:30:00,318.2123655913979
2025-03-28 01:00:00,408.0
2025-03-28 01:30:00,408.0
2025-03-28 02:00:00,405.06666666666666
2025-03-28 02:30:00,397.73333333333335
2025-03-28 03:00:00,398.1
2025-03-28 03:30:00,397.3666666666667
2025-03-28 04:00:00,397.0
2025-03-28 04:30:00,397.0
2025-03-28 05:00:00,397.07272727272726
2025-03-28 05:30:00,397.8727272727273
2025-03-28 06:00:00,378.4847222222222
2025-03-28 06:30:00,281.9810606060606
2025-03-28 07:00:00,281.9810606060606
2025-03-28 07:30:00,364.32765151515156
2025-03-28 08:00:00,389.6593434343434
2025-03-28 08:30:00,281.9810606060606
2025-03-28 09:00:00,378.505303030303
2025-03-28 09:30:00,397.73333333333335
2025-03-28 10:00:00,397.73333333333335
2025-03-28 10:30:00,397.3666666666667
2025-03-28 11:00:00,397.73333333333335
2025-03-28 11:30:00,397.0
2025-03-28 12:00:00,375.3
2025-03-28 12:30:00,405.5
2025-03-28 13:00:00,394.4616620752984
2025-03-28 13:30:00,281.9810606060606
2025-03-28 14:00:00,281.9810606060606
2025-03-28 14:30:00,373.6616161616161
2025-03-28 15:00:00,401.4
2025-03-28 15:30:00,397.0
2025-03-28 16:00:00,399.2
2025-03-28 16:30:00,397.0
2025-03-28 17:00:00,397.0
2025-03-28 17:30:00,397.0
2025-03-28 18:00:00,397.54545454545456
2025-03-28 18:30:00,397.4
2025-03-28 19:00:00,293.5920454545455
2025-03-28 19:30:00,281.9810606060606
2025-03-28 20:00:00,306.81818181818187
2025-03-28 20:30:00,407.6333333333333
2025-03-28 21:00:00,398.46666666666664
2025-03-28 21:30:00,405.43333333333334
2025-03-28 22:00:00,398.8333333333333
2025-03-28 22:30:00,397.0
2025-03-28 23:00:00,390.8
2025-03-28 23:30:00,397.1454545454545
2025-03-29 00:00:00,397.6909090909091
2025-03-29 00:30:00,402.5
2025-03-29 01:00:00,293.10783617424244
2025-03-29 01:30:00,371.41385630498536
2025-03-29 02:00:00,370.3493401759531
2025-03-29 02:30:00,399.9
2025-03-29 03:00:00,398.1666666666667
2025-03-29 03:30:00,402.8666666666667
2025-03-29 04:00:00,397.0
2025-03-29 04:30:00,397.0
2025-03-29 05:00:00,397.0
2025-03-29 05:30:00,399.93333333333334
2025-03-29 06:00:00,406.53333333333336
2025-03-29 06:30:00,326.8564271749755
2025-03-29 07:00:00,281.9810606060606
2025-03-29 07:30:00,281.9810606060606
2025-03-29 08:00:00,173.3878367003367
2025-03-29 08:30:00,0.0
2025-03-29 09:00:00,0.0
2025-03-29 09:30:00,286.7142857142857
2025-03-29 10:00:00,319.4
2025-03-29 10:30:00,240.0
2025-03-29 11:00:00,240.0
2025-03-29 11:30:00,226.25
2025-03-29 12:00:00,81.13333333333334
2025-03-29 12:30:00,387.0
2025-03-29 13:00:00,387.0
2025-03-29 13:30:00,387.0
2025-03-29 14:00:00,387.0
2025-03-29 14:30:00,387.0
2025-03-29 15:00:00,236.5
2025-03-29 15:30:00,114.5
2025-03-29 16:00:00,180.66666666666666
2025-03-29 16:30:00,230.6904761904762
2025-03-29 17:00:00,0.0
2025-03-29 17:30:00,0.0
2025-03-29 18:00:00,0.0
2025-03-29 18:30:00,0.0
2025-03-29 19:00:00,84.79411764705883
2025-03-29 19:30:00,940.4
2025-03-29 20:00:00,240.0
2025-03-29 20:30:00,377.8125
2025-03-29 21:00:00,323.90909090909093
2025-03-29 21:30:00,0.0
2025-03-29 22:00:00,0.0
2025-03-29 22:30:00,59.972972972972975
2025-03-29 23:00:00,0.0
2025-03-29 23:30:00,0.0
2025-03-30 00:00:00,0.0
2025-03-30 00:30:00,0.0
2025-03-30 01:00:00,406.83720930232556
2025-03-30 01:30:00,333.26666666666665
2025-03-30 02:00:00,0.0
2025-03-30 02:30:00,0.0
2025-03-30 03:00:00,0.0
2025-03-30 03:30:00,0.0
2025-03-30 04:00:00,0.0
2025-03-30 04:30:00,0.0
2025-03-30 05:00:00,0.0
2025-03-30 05:30:00,0.0
2025-03-30 06:00:00,0.0
2025-03-30 06:30:00,0.0
2025-03-30 07:00:00,0.0
2025-03-30 07:30:00,0.0
2025-03-30 08:00:00,378.57575757575756
2025-03-30 08:30:00,961.0
2025-03-30 09:00:00,437.8234618916437
2025-03-30 09:30:00,0.0
2025-03-30 10:00:00,0.0
2025-03-30 10:30:00,0.0
2025-03-30 11:00:00,0.0
2025-03-30 11:30:00,0.0
2025-03-30 12:00:00,0.0
2025-03-30 12:30:00,783.9736842105264
2025-03-30 13:00:00,170.56394830659536
2025-03-30 13:30:00,0.0
2025-03-30 14:00:00,0.0
2025-03-30 14:30:00,113.05882352941177
2025-03-30 15:00:00,961.0
2025-03-30 15:30:00,253.76774322169058
2025-03-30 16:00:00,34.14705882352941
2025-03-30 16:30:00,86.23076923076923
2025-03-30 17:00:00,0.0
2025-03-30 17:30:00,0.0
2025-03-30 18:00:00,0.0
2025-03-30 18:30:00,0.0
2025-03-30 19:00:00,682.8157894736842
2025-03-30 19:30:00,959.59375
2025-03-30 20:00:00,777.0882352941177
2025-03-30 20:30:00,0.0
2025-03-30 21:00:00,0.0
2025-03-30 21:30:00,0.0
2025-03-30 22:00:00,0.0
2025-03-30 22:30:00,0.0
2025-03-30 23:00:00,0.0
2025-03-30 23:30:00,0.0
2025-03-31 00:00:00,0.0
2025-03-31 00:30:00,0.0
2025-03-31 01:00:00,0.0
2025-03-31 01:30:00,0.0
2025-03-31 02:00:00,0.0
2025-03-31 02:30:00,0.0
2025-03-31 03:00:00,632.2368421052631
2025-03-31 03:30:00,961.0
2025-03-31 04:00:00,310.9117647058824
2025-03-31 04:30:00,0.0
2025-03-31 05:00:00,0.0
2025-03-31 05:30:00,0.0
2025-03-31 06:00:00,0.0
2025-03-31 06:30:00,0.0
2025-03-31 07:00:00,0.0
2025-03-31 07:30:00,0.0
2025-03-31 08:00:00,0.0
2025-03-31 08:30:00,0.0
2025-03-31 09:00:00,0.0
2025-03-31 09:30:00,0.0
2025-03-31 10:00:00,819.5263157894736
2025-03-31 10:30:00,961.0
2025-03-31 11:00:00,806.0
2025-03-31 11:30:00,0.0
2025-03-31 12:00:00,0.0
2025-03-31 12:30:00,0.0
2025-03-31 13:00:00,0.0
2025-03-31 13:30:00,0.0
2025-03-31 14:00:00,0.0
2025-03-31 14:30:00,0.0
2025-03-31 15:00:00,0.0
2025-03-31 15:30:00,0.0
2025-03-31 16:00:00,0.0
2025-03-31 16:30:00,0.0
2025-03-31 17:00:00,0.0
2025-03-31 17:30:00,0.0
2025-03-31 18:00:00,0.0
2025-03-31 18:30:00,0.0
2025-03-31 19:00:00,0.0
2025-03-31 19:30:00,0.0
2025-03-31 20:00:00,0.0
2025-03-31 20:30:00,0.0
2025-03-31 21:00:00,0.0
2025-03-31 21:30:00,0.0
2025-03-31 22:00:00,0.0
2025-03-31 22:30:00,0.0
2025-03-31 23:00:00,0.0
2025-03-31 23:30:00,0.0
2025-04-01 00:00:00,0.0
2025-04-01 00:30:00,0.0
2025-04-01 01:00:00,0.0
2025-04-01 01:30:00,0.0
2025-04-01 02:00:00,0.0
2025-04-01 02:30:00,0.0
2025-04-01 03:00:00,0.0
2025-04-01 03:30:00,0.0
2025-04-01 04:00:00,0.0
2025-04-01 04:30:00,0.0
2025-04-01 05:00:00,0.0
2025-04-01 05:30:00,0.0
2025-04-01 06:00:00,0.0
2025-04-01 06:30:00,0.0
2025-04-01 07:00:00,0.0
2025-04-01 07:30:00,0.0
2025-04-01 08:00:00,0.0
2025-04-01 08:30:00,0.0
2025-04-01 09:00:00,0.0
2025-04-01 09:30:00,0.0
2025-04-01 10:00:00,0.0
2025-04-01 10:30:00,0.0
2025-04-01 11:00:00,0.0
2025-04-01 11:30:00,0.0
2025-04-01 12:00:00,0.0
2025-04-01 12:30:00,0.0
2025-04-01 13:00:00,0.0
2025-04-01 13:30:00,0.0
2025-04-01 14:00:00,0.0
2025-04-01 14:30:00,0.0
2025-04-01 15:00:00,0.0
2025-04-01 15:30:00,0.0
2025-04-01 16:00:00,0.0
2025-04-01 16:30:00,0.0
2025-04-01 17:00:00,0.0
2025-04-01 17:30:00,0.0
2025-04-01 18:00:00,0.0
2025-04-01 18:30:00,0.0
